TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
22	N	B	N	A	B	8	6	shapes	M	6	False	10	(-6.643920869128177, -3.8186386506521703)	(8.3525788094236901, 8.3861566437162089)	(1.5551456457134378, -0.7269799237612844)	(-4.6203583971584994, 1.0583654561576044)	1.0	slash	1.18674
23	N	B	N	A	A	8	3	shapes	A	6	True	10	(4.9388045593600491, -3.698265705120269)	(-7.6890427173586078, 1.4090207944461657)	(6.2907133778132902, 6.0683694368945176)	(2.1377184301175394, -0.63052652906962869)	1.0	slash	1.14618
24	M	A	B	N	M	4	2	shapes	B	6	False	10	(1.8484861035012976, 6.2508086549281057)	(7.5509030880695462, -2.5178431272661754)	(-5.8524916739251296, 0.70551843330372499)	(-5.7587233837648792, -7.6684364734099306)	1.0	slash	0.73596
25	M	A	N	N	M	8	7	shapes	N	6	False	10	(1.3078417037543719, 6.7656088385566555)	(4.0850665655134915, -1.0723413038280842)	(-5.7733668585097533, 6.2870884993182585)	(-4.6028167573950567, 1.5828755169701871)	1.0	slash	0.889483
26	N	A	N	M	M	4	3	shapes	M	6	True	10	(-4.8085896897716118, -1.3832563278679553)	(-3.6364167006430765, 8.0799743890044127)	(7.5543339783755137, -0.00087639255646365655)	(2.1333011182332928, 2.4456319514786653)	1.0	z	0.713274
27	M	A	B	N	A	8	1	shapes	A	6	True	10	(5.8123788319656349, -7.5156175374570449)	(-8.3677474769979412, 0.97336536756290393)	(0.43849604286263499, 3.7799946279283532)	(-6.8295693037442531, 8.231525413862002)	1.0	z	1.59902
28	N	B	M	A	B	4	2	shapes	M	6	False	10	(-2.2023474208613294, 7.6779307573635229)	(6.4110246695466735, -3.7369344657884449)	(-6.0849211564304282, -8.6615325297065997)	(6.8935115986905, 6.743285153496112)	1.0	z	2.70438
29	N	A	N	M	A	4	3	shapes	M	6	False	10	(5.2048681484914407, 0.91266242615973603)	(-6.050490972845008, -1.7355903546510492)	(-8.1526664571685359, 8.3151440052791727)	(0.0090375579969741437, -8.6763550344962077)	1.0	slash	0.894036
30	M	A	N	N	N	4	3	shapes	N	6	True	10	(2.4761327133781705, 4.3063290985569864)	(6.713356629790475, -2.9618123061331412)	(-5.0141005602459341, -7.610502005165702)	(-3.8285229757673633, 0.88368917972256256)	1.0	z	1.86968
31	M	B	B	A	B	4	1	shapes	B	6	True	10	(3.1328802378588616, -2.3008553243325665)	(-3.1856165837036761, 6.8451403045089183)	(7.983230357938556, 6.5637719982682654)	(-8.6824565194897065, -2.5733494764097857)	1.0	z	1.35131
32	N	B	B	A	A	4	3	shapes	A	6	True	10	(-4.0956914029257216, -5.1478556590411397)	(3.5161106746947919, 8.7174431274331852)	(8.4753844646169938, -4.4493399550529533)	(-0.092275368161942595, 4.4854066635098082)	1.0	z	3.28845
1	O	D	D	O	D	8	5	shapes	D	7	True	10	(-3.756632319759694, 6.0358165864216868)	(4.0072381016628054, -0.75065656115227686)	(-8.632693918451583, -2.7427678356157497)	(3.9019977287239449, -8.0157243345300273)	1.0	slash	1.53032
2	P	C	P	P	P	8	6	shapes	D	7	False	10	(8.6250462567101316, -2.815408471863428)	(-4.7748937864015808, 4.8527447177646348)	(8.6257056551423901, -8.0933522578594577)	(-0.79592139340184698, 1.8561576737304737)	1.0	slash	1.1739
3	O	D	C	C	C	8	7	shapes	C	7	True	10	(8.1501148970461408, 1.7295277361774257)	(1.986611591982415, -1.5487293968075759)	(2.2447294832313585, -7.6019708403716493)	(-2.4397129744752046, -8.3589429579535164)	1.0	z	1.04758
4	O	C	P	D	P	8	2	shapes	P	7	True	10	(-1.6525925465774414, 4.0123394522845075)	(4.5461808921623827, 8.668412314054617)	(3.1330692719381847, -4.9082458454460713)	(-6.0022803341773656, -1.0225005046360307)	1.0	slash	1.94518
5	P	D	C	D	P	4	0	shapes	P	7	True	10	(6.6542774196910184, -5.1455374292397273)	(-4.0534190712335487, -1.4698065146384192)	(0.16432748650882978, 1.2446937206465893)	(-1.5510900991485226, 6.2315366910324919)	1.0	z	1.12663
6	P	D	O	O	P	4	0	shapes	P	7	True	10	(-5.3177657262485054, -5.5625543816736682)	(-6.2011041878870214, 2.0329863339706904)	(4.2216984785090474, -8.0915070804954432)	(5.2472880069138235, 2.9118866158619028)	1.0	slash	1.62433
7	P	D	D	O	P	8	4	shapes	C	7	False	10	(2.7878635161918659, 3.0116261836659053)	(-7.8782170590766203, -7.760745938563014)	(4.2359067403043991, -3.8101225935946053)	(-6.2999797448580033, 7.3438717486709422)	1.0	slash	1.86341
8	O	D	P	O	D	8	3	shapes	O	7	False	10	(6.8826536647532173, 2.0641130421541565)	(-5.12549194530924, 4.9582200863175458)	(-6.2751335496119296, -5.3998464709248664)	(5.357485497902827, -1.8556239779992252)	1.0	z	2.20744
9	O	D	P	C	C	8	1	shapes	D	7	False	10	(8.0120469786052517, 2.6727212438158201)	(-4.8573008289155348, 5.387201427156457)	(7.5700462230248782, -6.6505882896636441)	(-2.8218059137641731, -0.90005681828688022)	1.0	z	0.954959
10	O	C	C	O	O	4	3	shapes	O	7	True	10	(-4.9354333952127991, 6.081366902588659)	(7.7578309873054572, -0.61641871617342581)	(8.2796180035372196, 7.2668107719366226)	(-3.5904629378298809, -6.2567654952031955)	1.0	z	1.55875
11	O	C	O	P	D	4	3	shapes	P	7	False	10	(4.40205679255976, 0.53536288685647371)	(-2.5265385776680107, 5.6807317643195585)	(-1.4698021576684113, -2.103441880970605)	(7.4118623253531908, -6.0953446877612345)	1.0	slash	1.46435
12	O	C	C	O	P	8	7	shapes	D	7	False	10	(-2.4144141258401488, 8.2157892574828004)	(1.7541374131089391, -7.6555282860759295)	(2.0064884388587068, -1.6489504433860667)	(6.5498426286211568, 7.5736229938385264)	1.0	slash	1.19179
13	P	C	P	C	C	4	0	shapes	P	7	False	10	(-0.89589777017580197, 6.102839861105247)	(-1.3936167894567912, -7.2305717638772089)	(3.6651640956044833, -2.7793637752391414)	(6.3115391721029663, 4.7535652594880826)	1.0	slash	0.77948
14	P	C	C	O	O	4	0	shapes	P	7	False	10	(7.215797962159181, -4.1718274779827231)	(7.2776561914159217, 3.6154860852333908)	(-3.1802628757349245, 3.4558042897784969)	(-2.8394685716168242, -2.8142810232888165)	1.0	z	1.60119
15	P	C	C	O	D	4	1	shapes	C	7	False	10	(1.0288898839111056, 4.429341265913278)	(-4.5407821791663858, -2.7946853615090159)	(-7.9020843499616298, 6.0442393895243569)	(8.1637834859148697, -3.6954681521657466)	1.0	z	1.01081
16	O	D	C	O	O	4	0	shapes	O	7	True	10	(2.7475975315117633, -1.3212263462801008)	(-8.7201898270336251, 2.6453864061342394)	(-5.6443404847135588, -5.7766336330122883)	(1.0112352194724519, 3.1713869060034767)	1.0	z	1.55446
17	P	D	O	C	P	8	0	shapes	P	7	True	10	(1.7654547359755615, 5.8436596527390012)	(-0.7231611827812543, -2.677227295127163)	(-6.2247304663464131, -3.6017808093414896)	(-4.3656126638838924, 7.1584857702942042)	1.0	slash	1.75989
18	P	D	P	P	O	8	7	shapes	P	7	False	10	(-3.435407446800653, 0.97567780932505066)	(0.21142040620610381, 2.8242796989546122)	(6.995966980502633, -8.6106844682079924)	(3.7318100777781904, 6.9201532549234201)	1.0	slash	3.38952
19	P	C	O	C	C	8	5	shapes	C	7	True	10	(-7.9960919933240753, -3.4681224148947152)	(8.0475821887472172, -7.6173278312291668)	(-5.3886097375448809, 7.1873518955419993)	(8.599659637679764, -0.52933304282922045)	1.0	z	4.22891
20	P	D	O	D	P	4	2	shapes	O	7	False	10	(-7.8645404363915441, 4.4583740683501727)	(3.5384485610210792, -8.0295459306642343)	(5.0769169469517905, 8.1590946498602719)	(-6.4530877812760812, -0.42230860073080656)	1.0	z	2.45648
21	O	D	C	C	D	4	1	shapes	D	7	True	10	(5.9596466663671421, 1.5353179781422135)	(-5.9145829142709516, 1.5419177571883562)	(1.5630609768367307, -6.8171598566236282)	(-4.0712473498619142, -7.1730578774297573)	1.0	z	1.29586
22	O	D	O	O	C	8	5	shapes	C	7	True	10	(5.0840762522581304, -1.5557750104204242)	(6.2001208495145743, -6.7847016530960627)	(-6.9537331391173458, -4.0951597191373326)	(-7.1558476449052266, 4.068257475394855)	1.0	z	1.27336
23	P	D	C	O	D	4	2	shapes	C	7	False	10	(-8.1012931113856759, -5.5484530532791823)	(3.652668701144453, -1.0115295225304797)	(2.2479398812779152, 6.4257864438065546)	(-1.8382327981709867, 2.1287879471808591)	1.0	z	1.13316
24	P	D	P	O	P	8	2	shapes	P	7	True	10	(-1.2186551587920906, -2.1305030120844073)	(3.5666511392696467, -6.2327160975946576)	(6.8342589143517731, -0.032051737273185665)	(-8.3489580185146686, -1.1539000062229325)	1.0	slash	1.17474
25	O	D	D	O	D	8	1	shapes	D	7	True	10	(-7.3544459928917414, 3.7919215820884737)	(-4.3717688910283243, 0.80709150444039501)	(2.5847016073940257, 1.9520646830725923)	(4.1162812743834483, 6.4982023034421914)	1.0	z	4.03042
26	O	D	P	P	D	4	1	shapes	D	7	True	10	(1.0668897897801504, 4.3033757103337944)	(1.9894537149678975, -0.061328213655583497)	(-3.0518968742843215, 1.717356916518785)	(-1.3668746216298535, -3.4466060158660943)	1.0	z	1.14596
27	P	C	C	D	C	4	1	shapes	C	7	True	10	(2.6548219350695472, 6.4922485396151561)	(2.5056642103083746, -2.1586013165731597)	(-4.6388462162579298, -3.496321920070403)	(-8.4389067039619032, 5.656481745714947)	1.0	z	1.56749
28	O	C	P	D	O	4	0	shapes	O	7	True	10	(-0.75549869731355024, 8.6623232983515202)	(-6.7044804664514679, -4.0351127930511854)	(7.7549537607090002, 0.068637554887184038)	(4.410193119359894, -2.2911249116938404)	1.0	z	0.977132
29	P	D	O	C	C	8	1	shapes	D	7	False	10	(-3.3008826732474272, 5.1755788997046572)	(-6.3499511940848867, -5.35595377209403)	(7.3441597058995853, -7.2162839279754243)	(7.2557918664495027, 2.4359614788747965)	1.0	slash	2.77661
30	O	C	O	P	D	8	6	shapes	C	7	False	10	(-8.5885341602761578, -5.8528386578113381)	(-3.0960390703612113, 2.6863298426218893)	(5.9504991709130852, -0.4952881738640702)	(2.8001843285916461, -7.4320255295467499)	1.0	z	1.56015
31	P	C	O	P	D	4	2	shapes	O	7	False	10	(4.3918117008516848, 6.9979769414544553)	(5.1817244884762186, -6.5302821606213062)	(-5.5944164289151121, 0.23380673680809494)	(-7.6940750896710641, -8.1661492234580457)	1.0	slash	0.713708
32	O	C	D	P	P	4	2	shapes	D	7	False	10	(2.4919115400438088, -3.269653540644998)	(0.54923770539715555, 3.6951490913743008)	(-3.8076487302894328, -0.98502993272123884)	(-3.4819769116095669, 8.4365704124501839)	1.0	slash	1.14143
1	Q	E	Q	F	R	4	3	shapes	F	8	False	10	(-1.0572209730454034, -7.5144928429065718)	(-3.265171242953218, 2.6183689224383979)	(3.2405700659942198, -6.9797482304054652)	(4.3942686075860244, 0.30906125286023212)	1.0	slash	1.40715
2	R	E	F	E	F	8	7	shapes	F	8	True	10	(2.2914469830673614, 0.51136363065955237)	(7.8328444527762286, 6.2210553544916607)	(2.7458301434897692, -6.1543841763019751)	(-7.5669120623254722, -0.33076667618065336)	1.0	z	1.33675
3	Q	E	F	Q	E	8	5	shapes	E	8	True	10	(2.6037214632370844, 4.3300724586954811)	(6.1891245010346054, 7.5126304609005246)	(-2.378212112859444, -0.24346405782715763)	(-6.8997579614627575, 4.5180276730740658)	1.0	z	1.3143
4	R	F	R	F	F	4	3	shapes	F	8	True	10	(-6.9720116404271053, 4.6984399684667011)	(1.8802924138987862, 6.1289138094739002)	(-3.3449583268441563, -3.2079842437129136)	(2.8104331684779158, -6.8536795752914959)	1.0	slash	1.64586
5	Q	F	E	Q	F	8	5	shapes	F	8	True	10	(-0.26588849692664596, 2.1512588017167236)	(-0.70070110232144067, -4.8842337849959847)	(-4.8019625557546446, -7.5588653667895525)	(-8.2400007040675405, 0.59981205424967676)	1.0	slash	1.43935
6	Q	F	E	R	R	8	6	shapes	R	8	True	10	(-6.8304844903347295, -4.5389395112511037)	(-8.6323765529633487, -0.5526861584907774)	(-3.8747988458587264, 7.2732679361677661)	(7.8378322977522821, 8.5468803978567784)	1.0	slash	1.48511
7	R	F	R	F	R	8	2	shapes	R	8	True	10	(-5.5684988238031936, 0.24755104007332385)	(-1.9512316500933782, -3.7696787326220562)	(-1.0197607500496346, 7.2656354797555984)	(7.9363525273698308, 2.5905915456564266)	1.0	z	2.10463
8	Q	F	F	E	E	4	1	shapes	F	8	False	10	(5.6072497722089434, 6.0916462567862659)	(-8.5607578189033493, 0.85693323515883257)	(3.0199138892001756, -7.6299801268721348)	(-7.0096641731834746, -5.2714612452730378)	1.0	slash	1.06221
9	Q	F	R	Q	E	8	5	shapes	R	8	False	10	(0.43090232102435344, -6.0443641692792429)	(0.32908729936314529, -1.5770638213645141)	(-8.0937375364858308, -1.8101840808875593)	(0.27689877045412814, 3.9449215072038939)	1.0	slash	1.72384
10	Q	F	F	Q	F	4	2	shapes	F	8	True	10	(-2.0402776770806339, 6.8177379513175165)	(6.9890083062605406, 6.7542934858027266)	(-3.834726403647096, -3.1348924125959119)	(1.4926995784933617, -6.8166933059016097)	1.0	z	1.61338
11	Q	E	E	E	Q	8	4	shapes	F	8	False	10	(-5.5773823957950359, 7.8800889553964097)	(6.1472751052567567, 8.5374289253070863)	(1.9839064988102564, 8.7157386307656886)	(3.745306977207786, -7.5323998413141666)	1.0	slash	1.11916
12	R	E	Q	E	Q	8	5	shapes	F	8	False	10	(0.14764430521324101, 6.4959937348725898)	(4.1404528921580592, 0.71361668308646742)	(-8.2413980341619695, 8.4948515258383388)	(-7.9962846711230657, 2.9898584093838583)	1.0	slash	0.666731
13	Q	F	Q	Q	R	8	3	shapes	Q	8	False	10	(8.1558704434641918, 4.0889070034069999)	(3.7643795427678342, -1.5280603150604817)	(-6.7287916292964027, 5.1813745365255688)	(-3.308622956289601, -5.1801591382946928)	1.0	slash	2.62634
14	Q	E	E	F	E	4	3	shapes	F	8	False	10	(-2.1360689303619669, 8.1522927142649664)	(2.4828288090084509, -6.2225130599841796)	(1.3620609347898132, 1.0523620245229797)	(-6.558988206185651, -6.3413101746046152)	1.0	z	1.13581
15	Q	F	F	R	F	4	1	shapes	F	8	True	10	(6.082888337879595, 2.0752179462502909)	(-8.1523297875572887, 4.2531849709177418)	(0.51281416026991522, -4.7185220517800452)	(-5.9949463982231457, -5.5293086976887373)	1.0	z	1.43914
16	Q	E	F	R	E	4	1	shapes	E	8	True	10	(-0.77273081997505066, -2.3467117158912343)	(3.6611717038302469, 2.0187850601168531)	(5.2852991741986965, -3.1901458663958673)	(-1.0358105652169085, 3.0902665484007326)	1.0	z	1.00111
17	Q	E	Q	F	E	4	1	shapes	E	8	True	10	(-0.42949494222137297, -6.6796096626751957)	(5.284799367786766, 6.8771891565295054)	(-1.7754521253909132, 8.7336921411113195)	(7.7162331317590223, -1.7928126774495565)	1.0	z	1.30678
18	R	E	E	E	F	8	4	shapes	F	8	True	10	(-6.3203152597683889, -3.6270055697453225)	(-1.8671972074722714, 0.41714691414527216)	(4.0682326069635177, -4.9977269000631708)	(-2.1756382207043377, 4.5821241637706365)	1.0	z	2.05029
19	R	E	E	F	Q	8	5	shapes	F	8	False	10	(6.0679139212771869, 4.6735188417916973)	(-0.42419982668316258, 4.8509098322679787)	(3.472228771766618, 0.024726881920020816)	(-8.0509830676008693, -2.9953088796312173)	1.0	slash	0.835815
20	Q	F	R	F	F	4	1	shapes	F	8	True	10	(7.2346638414914555, -1.7641606318758809)	(5.9313632303058341, 7.6913548016347555)	(-3.4358900653073272, -6.5745590863384695)	(-6.8990922810757072, 1.4060967909693058)	1.0	z	0.919591
21	R	F	Q	F	Q	4	2	shapes	Q	8	True	10	(-8.3603485583392221, 4.1702480107555306)	(-6.3001799559291145, -3.2627212979520257)	(4.5561583347048202, -4.6401664599589152)	(0.99415073888932781, 5.1056591182614586)	1.0	z	2.99318
22	Q	F	E	F	E	8	5	shapes	R	8	False	10	(7.5979824815923536, 2.810482376302005)	(7.3787469235495209, -3.5442536388782209)	(2.4143211149789874, 0.36099793276887482)	(-2.3396438526270504, -0.062664541719790634)	1.0	slash	1.07883
23	R	F	E	F	F	4	0	shapes	R	8	False	10	(3.0871542530248242, -6.917400273685792)	(-5.4088881609459261, -4.8749343875402769)	(-6.8063509003451337, 6.4998932236455875)	(0.35024403651915392, 8.2214052486065441)	1.0	slash	1.19231
24	Q	E	R	E	R	8	1	shapes	E	8	False	10	(2.8134350337180081, -5.3861662143898439)	(-7.9528811909403565, -8.4545921468256573)	(-0.59441009561703773, 4.8445029298900213)	(6.6531772873314452, 2.7957129290143943)	1.0	slash	0.822019
25	Q	F	R	E	R	4	2	shapes	R	8	True	10	(1.4570833643690051, 3.4656276835502151)	(0.53264068376701879, -6.2002008254461121)	(-1.1794392779234615, -1.7758929305294746)	(-5.5302200483049511, 8.3972593126792603)	1.0	z	1.99544
26	R	E	Q	R	R	4	2	shapes	Q	8	False	10	(-2.6090775347434132, 6.3198562033492021)	(-2.7030807316030208, -3.3016066849274557)	(2.4211849109430101, -3.2007449528323981)	(4.0263534944312749, 4.4990990444072487)	1.0	z	1.41513
27	R	F	R	E	Q	4	2	shapes	R	8	False	10	(1.8128858527689147, 6.783705599977905)	(2.318139625766749, -1.0950568985471936)	(-2.5011477118954497, -1.9011176172905131)	(-3.4473354114725305, 4.70546896516983)	1.0	slash	5.50268
28	R	E	F	E	R	4	1	shapes	E	8	False	10	(-6.7928078936760388, 0.81770251169817776)	(6.2032976104736441, -0.73397501494225637)	(2.9652658940431174, 6.5897763435415122)	(-3.483156260021838, -8.7220483787675231)	1.0	slash	0.780021
29	Q	E	Q	E	R	8	3	shapes	E	8	False	10	(-5.5760748362009682, 4.8121043508661163)	(-1.3374605358848974, -4.5894534255076174)	(8.3583083526400017, 0.24473133125126267)	(5.4558802847166064, -4.2005931365040876)	1.0	slash	1.02779
30	R	F	Q	E	E	8	3	shapes	E	8	True	10	(-6.0649180047480566, -7.5342948592552261)	(8.0544557735167288, 8.227009870944709)	(-8.7375962352502796, 8.6589334621838248)	(-4.6728036467286138, 6.2922744311342509)	1.0	slash	1.7313
31	Q	F	Q	E	R	8	6	shapes	R	8	True	10	(5.442163246307933, -3.1053338691653112)	(0.37686017668865546, 1.1815286151356563)	(7.7970267754022338, 1.026743086166368)	(-1.8841213152166789, 4.8077485508235611)	1.0	z	1.10099
32	Q	F	R	E	R	4	1	shapes	F	8	False	10	(-7.9159870219212145, -8.7309817153027449)	(1.0778220385035802, -6.3456743379670719)	(7.7319004255052945, 3.8331763290048304)	(-3.0644052550659566, 5.7598891930931284)	1.0	slash	1.0105
