TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
21	M	A	M	M	B	4	2	shapes	M	6	False	5	(5.4680246353029371, -6.6587825003333503)	(-8.0786447689420697, 6.6648095690300249)	(3.7249129614863108, 2.1302485042212762)	(-4.2709243250057449, -3.484630083121008)	1.0	slash	1.12978
22	N	B	B	A	N	4	0	shapes	N	6	True	5	(-1.9018634928542788, 3.2036002546225451)	(2.1227444242153126, -2.9969532266011116)	(-8.0934722093742053, -5.8770067924207821)	(7.9746043207820279, 4.0147370012714951)	1.0	slash	1.76151
23	N	A	B	A	A	8	1	shapes	A	6	True	5	(-1.8379675996735694, -2.914073505454807)	(-2.3582973393797104, 8.0344379044838767)	(-0.57735032594360547, 1.4637055460761559)	(5.7739405033282925, -0.90764078099987877)	1.0	slash	1.29287
24	M	A	N	B	B	4	2	shapes	N	6	False	5	(8.5481277670213274, -7.2274153317198291)	(7.0671030847140592, 7.7848761863936389)	(-7.8634982111274701, 0.20004962732598841)	(-3.8719975814903256, -2.4762771381675188)	1.0	z	4.82047
25	N	A	N	M	A	4	3	shapes	M	6	False	5	(1.6973111305864883, -4.8068595753558281)	(-3.8709131153233001, -0.065732775391964537)	(6.3597343234120185, 8.0010618264926165)	(-0.58272651970162848, 3.8781606942159694)	1.0	z	4.26431
26	M	B	B	B	M	8	7	shapes	M	6	True	5	(-5.5922270889667738, -0.92392453830107879)	(5.4133609005683763, 2.0570658331621221)	(-4.4827847453482246, 7.4270468063319122)	(2.8520839722617968, 8.2715451280644139)	1.0	slash	3.40141
27	M	B	A	M	M	8	0	shapes	M	6	True	5	(-2.2108997698056267, -7.4935234583933301)	(2.0920041429169025, -2.4183448074960907)	(-8.6040920118534228, 2.2950662306374507)	(8.6931978451074166, -0.14630625947082621)	1.0	slash	4.22071
28	M	A	B	N	N	8	5	shapes	A	6	False	5	(7.3554545476813864, -0.20700894602871323)	(-8.7409951783497934, -3.2416273249421677)	(2.8148047408506116, 5.8860878547896665)	(2.395316483223306, -5.8425082202045608)	1.0	slash	2.08613
29	M	B	A	N	A	4	2	shapes	A	6	True	5	(6.9397304034423382, -5.3027738144025527)	(-5.3931844375822378, -8.6798008721439057)	(-8.5024139884902539, 3.7920330438215224)	(5.7273927126582667, 8.6106119737562175)	1.0	slash	4.90367
30	N	A	B	N	M	4	0	shapes	N	6	False	5	(0.96549949982726702, 1.2660038547942953)	(-3.8020540297514094, 4.4865051864532077)	(-1.8379751773083761, -8.0754368040530959)	(6.9013385374019016, -2.0330386066994528)	1.0	slash	1.46906
31	N	A	M	A	M	4	2	shapes	M	6	True	5	(-1.6377423125266448, -2.4740726141899154)	(-1.4389792181060308, 5.8331099348763527)	(8.5588895113870258, 4.5410714680709159)	(8.091538255377376, -2.7368748637421056)	1.0	z	1.56876
32	N	B	B	B	B	4	0	shapes	N	6	False	5	(1.0209769643141975, -5.4670069971088946)	(7.5828133296828284, 0.95383640041702122)	(-6.0735786878690625, -5.1339575232052423)	(-1.723349008869496, 4.594169067172464)	1.0	slash	1.47226
1	P	D	C	O	O	8	3	shapes	O	7	True	5	(-0.43022772412978227, -1.3094251642050185)	(6.6266003685097257, 0.58609341771101064)	(-6.0406720512208878, 5.3040602736761056)	(2.8970561525285348, 6.1472313604160291)	1.0	z	1.44985
2	P	C	O	D	P	8	6	shapes	C	7	False	5	(5.3347841741425235, 3.1439367891432166)	(-6.7743992709603269, -4.4095399509132882)	(-1.25304883312059, -2.968406077184957)	(-2.2791696870019251, 2.9027286014323987)	1.0	slash	1.46156
3	O	C	D	C	D	4	1	shapes	C	7	False	5	(0.2486883759766787, 5.3767075943839302)	(4.317357252240944, -6.8145939041779844)	(-2.7945110681523566, -5.7973964912540934)	(-6.4004815953589773, 3.240702936825743)	1.0	slash	1.17084
4	P	D	P	P	D	4	2	shapes	P	7	False	5	(-0.43807393930732097, 2.9410316323674586)	(-7.7631109345771989, -4.8359348599729106)	(8.1192596858992303, -3.8364176200516349)	(6.943289156143349, 4.6057717173118036)	1.0	slash	1.22685
5	O	C	O	O	P	4	1	shapes	C	7	False	5	(2.6894823447068283, 4.4379760630977003)	(-7.6812648594342852, -5.5815602051859399)	(-4.4357746113742342, 3.6912621554836367)	(4.2802161436848145, -8.3193274042839871)	1.0	slash	1.20031
6	P	D	P	D	C	8	4	shapes	C	7	True	5	(-5.8401219725633817, 0.02512535514900982)	(-1.4193132681993905, -1.2911899768704407)	(-4.7900314454695838, -7.6316237165189591)	(-4.1431678738052335, 8.5687257958942666)	1.0	z	1.90202
7	O	D	P	P	P	8	3	shapes	P	7	True	5	(2.2053708796201121, -8.6490804129790479)	(-6.0717465006157774, 4.8535510057313846)	(7.8377368148375517, 2.4133436242657176)	(-2.2516567719326375, -3.4973223786483523)	1.0	z	1.12562
8	P	C	P	C	C	8	1	shapes	C	7	True	5	(0.3499024859722617, 5.3305211106295793)	(-0.093897843626324473, -8.702541956875617)	(-8.6421408059106977, 5.5271888851754429)	(5.5346412213451064, -2.9432346886534528)	1.0	z	1.29716
9	P	D	C	P	P	8	6	shapes	P	7	True	5	(-0.69572261581555139, 4.2036459302317937)	(-7.2447218926819534, -1.8796541393668837)	(5.6849474221899321, 2.5106076559142956)	(8.0218167134141609, 7.9700115119772654)	1.0	slash	2.17088
10	P	C	D	D	P	4	3	shapes	D	7	False	5	(5.8719593120600813, -7.1749962025545475)	(1.7032665218375165, 5.5505355123870999)	(-6.0004383456753034, -4.2400092917047534)	(-5.6938280228227773, 3.3298824770961701)	1.0	slash	1.4824
11	O	D	D	D	D	4	1	shapes	D	7	True	5	(2.227203305967338, -4.7729883347398916)	(-5.0621405852700612, 3.1103365445740234)	(-6.5176190897026274, -0.9734705813749942)	(5.7624337528095992, 1.4953372872454551)	1.0	z	1.61191
12	O	C	D	P	P	8	4	shapes	C	7	False	5	(1.8063880142440816, 4.4039567670691468)	(-6.8648451470039262, -5.1864848974419893)	(-2.4853238317495272, 6.0290152783560362)	(-8.3949617180471954, 4.9294686985758318)	1.0	slash	0.493642
13	O	D	O	C	O	4	0	shapes	O	7	True	5	(-0.69393388210608009, 4.1917330329659865)	(7.3833199566377026, 6.839094352123178)	(-7.9918187455363174, -4.0905016173673578)	(0.56472095893246355, -1.7224525931550225)	1.0	z	0.837314
14	P	C	C	D	D	4	3	shapes	D	7	True	5	(-3.0410106483956065, -4.7549045889137016)	(6.7361509497486249, 4.8894296151011236)	(6.6859252105370288, -1.9624996979605918)	(-2.0758163700729568, 2.6956485240994557)	1.0	z	0.600421
15	P	C	C	D	C	4	2	shapes	C	7	True	5	(5.3051936408456957, 2.1906585061570514)	(-4.4151815556115066, 0.19550382437646263)	(-4.8992323226863066, -4.1059296827849288)	(5.3130268855282843, -4.9565309859743749)	1.0	slash	0.490599
16	P	C	C	C	C	4	1	shapes	C	7	True	5	(-8.1948398515633016, -0.44158825388996092)	(5.1907066700509041, 6.6380069395889407)	(2.2736022253759813, -7.5368288401510188)	(-5.8861125935672796, 3.8098294729691666)	1.0	z	1.00231
17	O	D	O	O	O	4	2	shapes	O	7	True	5	(-6.5694041897738158, 5.5889437430164577)	(3.3253898230576198, -7.3891733728207445)	(2.6717433498875121, 7.957809070683787)	(-2.912962792594616, -6.6023605281233335)	1.0	z	1.01201
18	P	C	P	C	P	4	1	shapes	C	7	False	5	(0.46360666661523275, -5.8760772376526571)	(-0.041754027453757558, -1.879769970141016)	(-8.6878983029877777, 1.7496193332075745)	(3.5444514264122589, 0.8741912335998876)	1.0	slash	0.635639
19	O	C	C	O	O	8	1	shapes	C	7	False	5	(2.4108085602607368, 0.62248730311918976)	(4.2771886574609042, -5.2539376112736722)	(8.0726668100766439, -1.0103786796144734)	(-2.2750325763972139, 0.097768479762258664)	1.0	slash	0.77726
20	P	D	O	P	D	4	3	shapes	P	7	False	5	(-3.6461212414323443, 2.9152351930680709)	(8.4312300863955194, -4.4583881904995559)	(-0.40281105416278429, -1.4116823937299658)	(2.7541968205108525, 2.9174852195517307)	1.0	z	1.73688
21	O	D	D	O	C	8	6	shapes	C	7	True	5	(0.11272655390263608, -7.7091666463099759)	(-6.5207990178382111, -6.001841026726936)	(6.2840045293652764, -5.4716885366900545)	(-4.8556090078352128, 3.7138881428629098)	1.0	z	0.666478
22	O	D	O	C	O	8	2	shapes	O	7	True	5	(0.81017859001997117, 3.2465329311128563)	(-1.7574231374205622, 6.7513501818784611)	(7.6688296106966121, -4.34018897813056)	(8.0475628310825584, -8.4009242320829038)	1.0	slash	0.248215
23	P	D	C	O	D	4	1	shapes	D	7	True	5	(-2.2599838572157687, -5.6318041346913681)	(-4.9508722301234345, 7.3873931165757156)	(5.7118743039894593, -5.1922057000528827)	(5.8425436935679791, 4.4698045924699663)	1.0	slash	0.871807
24	O	D	O	O	P	8	6	shapes	C	7	False	5	(5.088487334870889, -7.6742264996231953)	(4.6080981326904311, 1.1711083502319362)	(-1.4317752018477554, 0.80722147424706847)	(7.218353370783646, -1.922977195381713)	1.0	slash	0.789528
25	P	D	D	O	D	8	2	shapes	D	7	True	5	(6.1489128436829006, 6.8341698982314671)	(5.0719859802597327, -7.0145453315280957)	(-6.2924392847570605, 2.1410229493193462)	(-4.9073868107165755, -1.7748808982771109)	1.0	slash	0.653044
26	P	D	D	C	P	4	2	shapes	D	7	False	5	(-6.5568701622257439, 1.7683149411814352)	(7.9662000178324348, 4.5181814496942927)	(-4.4178137009426264, -5.2834890150107778)	(6.1020872734175811, -5.0865108134502304)	1.0	slash	0.91666
27	P	C	P	P	P	4	2	shapes	P	7	True	5	(-8.562232066009015, -7.9516357894054153)	(5.1022201918570165, 0.90796306781946967)	(-7.9015955366415094, 6.6813972568688378)	(3.799965278464903, -6.5351495703200744)	1.0	z	1.37649
28	O	D	P	C	C	8	1	shapes	D	7	False	5	(7.8060602207426584, 8.2938119643237798)	(5.2705620233682637, -6.2721670520715058)	(-2.8108642200464757, 8.2239138481194978)	(-6.5046084168772342, 0.40459347236027376)	1.0	z	1.85004
29	P	D	P	C	C	4	2	shapes	P	7	False	5	(0.42391849701575701, 1.0703652040408151)	(-4.9485999806953735, 2.7189302203649941)	(5.8772051065696687, -6.7071285009196151)	(-5.2693873387425629, -3.2411425385386465)	1.0	slash	0.84953
30	O	C	O	C	P	8	3	shapes	C	7	False	5	(-6.2752777235836597, 7.0656880112466585)	(0.82316063462504374, -3.9654643660460316)	(5.3358430319492545, -2.6800620205219419)	(8.1598908590254453, 6.4199222017888289)	1.0	slash	0.861316
31	P	D	P	D	O	8	7	shapes	C	7	False	5	(6.7952512040154023, 6.2336145666789662)	(-5.8196983309245098, 2.5568997115192698)	(0.67333065339900955, 5.6215648149075772)	(0.84979595302388056, -2.2841527598514686)	1.0	slash	1.05283
32	O	D	C	O	D	8	3	shapes	O	7	False	5	(3.6141584947163015, -5.2516481217224946)	(-4.6823612046407828, 6.4801530418479736)	(1.2461899959264446, -0.34952299793306274)	(-7.6370228578850998, -3.2753478025363361)	1.0	slash	0.534476
1	R	E	E	E	E	4	3	shapes	E	8	True	5	(-4.8080651841287807, 5.6011241703389079)	(-8.3735446183425708, -1.0444229970969712)	(0.2659687809982092, -4.6856224374092186)	(2.7128930886659308, 7.3524763028931197)	1.0	z	0.706328
2	Q	E	Q	Q	Q	8	5	shapes	E	8	False	5	(-0.68627106311167552, -4.7241210151187278)	(5.9758313335030362, 7.6577759152227536)	(-2.4359312121793897, -8.5010628450368007)	(6.6702682017109591, -4.5022615741208565)	1.0	slash	0.471879
3	Q	F	R	F	Q	4	3	shapes	F	8	False	5	(3.1287812189376041, -0.20359050107408017)	(-5.5856768557862129, 8.3173668546136597)	(-6.55327637291348, -1.7818287614537498)	(5.1204767816227417, 5.2413992674952521)	1.0	slash	0.843047
4	R	E	F	E	R	8	5	shapes	Q	8	False	5	(-4.3687965988235034, -1.603295679213157)	(-3.3538967224138467, 3.0732495821636761)	(0.24847119905578552, -1.8427010692502153)	(-8.4005885563964267, -6.6120656527402275)	1.0	slash	0.599324
5	R	E	Q	Q	Q	4	2	shapes	Q	8	True	5	(-7.0722058910912988, -4.5162830600023502)	(-6.7518573880159662, 1.3088879250412067)	(2.6259683555524713, -0.42306430563802877)	(1.5661585003014444, 4.6345663523142928)	1.0	z	0.616924
6	R	F	F	F	F	8	4	shapes	F	8	True	5	(8.6965627578419102, -2.4072422771553708)	(-3.678247159275692, -7.2926085621393195)	(8.5510655983028023, -8.2465859990233845)	(-0.70771482831516508, 5.9858786038198826)	1.0	slash	0.468578
7	Q	F	R	Q	R	4	3	shapes	Q	8	False	5	(-7.893392191220955, -3.3756187005671965)	(4.1091531012538596, -4.6524039560838046)	(1.8565803063711446, 7.0369362834261331)	(-5.1935680738105106, 4.2245597012798815)	1.0	slash	0.656199
8	R	E	Q	R	E	4	2	shapes	Q	8	False	5	(2.8023926591021393, 8.7459037813682734)	(-6.8433791640959063, 6.3079597679926227)	(-2.6697632052693248, -8.641766520519468)	(7.9498462658145712, -7.125409542745345)	1.0	slash	0.855877
9	Q	F	R	E	Q	4	2	shapes	R	8	False	5	(3.1888156852210177, -7.5193405058534246)	(5.4764668984497753, 7.4941657196418063)	(-3.6021164948010798, -5.9917554846603052)	(-5.2909075419831737, 2.2570080357403128)	1.0	slash	1.7115
10	Q	E	F	R	E	8	5	shapes	E	8	True	5	(-7.3571512585262866, 3.6914916208079571)	(5.8481642060358041, -8.4490420450771779)	(7.2336861616420656, 5.0945188871086398)	(1.4661083973023565, 4.2824004579164061)	1.0	slash	0.671015
11	Q	F	R	Q	E	8	4	shapes	E	8	True	5	(-7.0837941258295345, 4.7897964118435254)	(6.5878887978659755, -4.219575265836939)	(-7.2118388824913584, 0.092163121289786432)	(3.4481875932087505, 1.8149102450918235)	1.0	slash	0.910845
12	R	F	E	F	E	4	2	shapes	E	8	True	5	(6.0408101192987047, -4.3239252729779007)	(-5.14333275531909, -5.1895912306709073)	(5.6804694190175198, 8.0163033943962496)	(-3.4916247771865772, 5.7064465027196061)	1.0	z	1.48242
13	R	E	F	Q	Q	8	7	shapes	E	8	False	5	(-1.0237713931914776, 2.898492703365914)	(-4.1292607032892121, -2.1267741529623585)	(5.6486353825968632, -2.6645195897128477)	(8.3613033818263034, 5.1002563497972613)	1.0	slash	0.542139
14	Q	F	F	F	F	8	4	shapes	F	8	True	5	(1.1319151755531163, 0.94011153119279278)	(-7.1452975508722041, -1.9534182735028587)	(2.2920198673875998, -5.5474348596527356)	(-8.1059230133765006, 6.1258664815187149)	1.0	slash	0.927834
15	R	F	R	F	R	8	0	shapes	R	8	True	5	(-7.2121269607317977, 7.8626486307060972)	(-1.8545818152787241, 4.1414974440935133)	(3.9139546418632776, 6.1492858679005309)	(-4.7623511988208582, -5.4510890266876757)	1.0	z	0.914848
16	Q	E	F	F	Q	4	1	shapes	E	8	False	5	(-0.052424128950793403, -6.3471589085872271)	(0.90296417441883037, 4.5748208594040936)	(-3.3563346968770693, 3.241665037542889)	(3.7635435911137414, -0.50747210439280899)	1.0	slash	0.766833
17	Q	E	R	F	Q	4	0	shapes	Q	8	True	5	(-6.4827315886995471, -0.25445457130727434)	(4.0634074917489595, 7.7579720483409957)	(8.6722717445801294, -6.6123311240976701)	(-0.60736348785247429, 3.4571260044894618)	1.0	slash	1.11276
18	Q	E	F	R	F	4	2	shapes	F	8	True	5	(4.2023135865408285, -7.9313947795716535)	(2.9121687617792755, 8.392861692636977)	(-6.9369620213636898, 0.8247703109398774)	(-1.1920063121441462, -2.8285974899528519)	1.0	z	1.1242
19	R	E	E	E	Q	4	2	shapes	E	8	False	5	(-8.3282356446534394, -5.0639530185974415)	(6.3058428617743623, 6.6670844161709937)	(5.9547615554035911, -1.0270862542264299)	(-2.2456532713086759, 6.7554206866436104)	1.0	slash	0.461882
20	Q	E	E	F	Q	8	5	shapes	Q	8	True	5	(8.1563524442959299, 3.1005600766156149)	(1.8798933122986146, 2.6389647416546804)	(-5.1773004076245677, 3.937547641172916)	(-5.9863988417762073, -2.0593583109847406)	1.0	z	0.623621
21	R	F	F	E	Q	8	1	shapes	F	8	False	5	(-4.5812253225739017, 1.7166988485156409)	(0.77729236347321695, -6.1747574114140837)	(6.111035736007878, -2.4453266528455675)	(-6.495035533460161, -4.67688052235314)	1.0	slash	0.5993
22	Q	F	E	Q	F	4	3	shapes	Q	8	False	5	(-2.2428270802375785, -2.9202245394199027)	(-8.6294089124560891, 6.2261547833578845)	(8.1911849362974998, 7.5255622587368087)	(0.028826071746919979, -7.9962918974526769)	1.0	slash	0.505729
23	R	E	F	R	R	8	1	shapes	E	8	False	5	(4.0979111718777013, 4.0400494043930983)	(-8.4178931008319999, -1.0697637375903621)	(-2.0627182839996401, 1.9592780296150138)	(-0.87529722904788798, -2.4249683692999779)	1.0	slash	0.560638
24	Q	F	E	Q	E	4	0	shapes	Q	8	False	5	(4.5315775798745488, -7.7790712205200592)	(6.1251343664797879, 4.0931604671552044)	(-8.5380220157167166, 7.608790024330883)	(-7.2993885568671937, -7.2460534603321491)	1.0	slash	0.458158
25	R	E	F	F	E	8	1	shapes	E	8	True	5	(3.1325249953609138, -1.8466556936178682)	(-2.8377619826340208, -7.2460610729574713)	(-4.919315628827591, 7.245128231109442)	(7.2683549450382223, 0.51496656335432967)	1.0	slash	0.651915
26	R	E	F	Q	F	8	1	shapes	E	8	False	5	(5.8321910878824657, -6.525722800355604)	(-6.0064575291575268, -8.1736610552136408)	(-2.2928922757443608, -3.1788802193233581)	(-4.8384737802855922, 8.7153854205639441)	1.0	slash	0.351448
27	Q	F	R	E	Q	4	0	shapes	Q	8	True	5	(1.0817155736619348, -5.9713203263724211)	(1.0753626495460864, 8.4103832329538797)	(-6.0313111983982726, 3.3197332855431636)	(-5.0132889578558437, -5.7936325477595751)	1.0	z	0.721261
28	Q	E	Q	F	E	8	7	shapes	F	8	False	5	(-2.7287929214090916, -5.364368977554216)	(1.4810841624835049, -4.8707934198540723)	(-6.7655811973229678, -6.8087620688733548)	(0.56990962887204866, 6.6051441634335113)	1.0	slash	0.75905
29	Q	E	E	R	Q	8	6	shapes	R	8	False	5	(-6.6714736931938754, 1.3681071192946561)	(3.8018492866107962, -6.1322820168376424)	(-2.6133616257309225, -7.2390162782333052)	(-7.0786412555194271, 8.0945981466529346)	1.0	slash	0.428612
30	Q	E	Q	E	E	8	4	shapes	E	8	True	5	(-6.4169563793746747, -8.2734914869857512)	(0.13748487462791914, 7.1840892782199912)	(2.5408334982696346, -5.2404415954853132)	(-4.7619059847372132, 1.9887895967886973)	1.0	z	0.892358
31	Q	F	E	E	Q	4	0	shapes	Q	8	True	5	(1.734676663395998, -6.7777867702274754)	(6.9902777432512497, 5.8521993408775703)	(-3.7153046614369023, -2.7832976819855251)	(-1.0811092235518958, 1.2101468981859256)	1.0	slash	0.683999
32	Q	F	R	Q	Q	4	0	shapes	Q	8	True	5	(-0.94050785764654066, -2.9100690004213332)	(1.6488707341305506, 7.1430243929374555)	(6.0466044907033236, -2.8629872728930241)	(-7.6843905162942656, 2.898829029696012)	1.0	slash	0.613536
